competencia_data,planoContas_id,valor
6/1/2021,03.06.06,374.17
6/1/2021,03.06.07,2.389.78
6/1/2021,03.06.08,1.221.45
6/1/2021,03.06.09,12.738.73
6/1/2021,03.06.10,1.258.79
6/1/2021,03.06.11,1.140.42
6/1/2021,03.06.12,3.083.08
6/1/2021,03.06.13,1.508.96
6/1/2021,03.06.14,594.99
6/1/2021,03.06.15,885.81
6/1/2021,03.06.16,751.39
6/1/2021,03.06.17,2.900.95
6/1/2021,03.06.18,132.33
6/1/2021,03.06.19,338.46
6/1/2021,03.06.20,274.70
6/1/2021,03.06.21,191.72
6/1/2021,03.06.22,30.206.12
6/1/2021,03.06.23,12.052.86
6/1/2021,03.06.24,13.119.78
6/1/2021,03.07.01,2.219.67
6/1/2021,03.07.02,419.49
6/1/2021,03.09.01,921.74
6/1/2021,03.09.02,800.42
6/1/2021,03.10.01,1.689.63
6/1/2021,03.10.02,903.48
6/1/2021,03.12.01,1.833.82
6/1/2021,03.12.02,997.87
7/1/2021,01.01.01,2.381.776.39
7/1/2021,01.01.02,1.276.240.34
7/1/2021,01.02.01,153.075.52
7/1/2021,01.02.02,54.499.20
7/1/2021,01.02.03,38.885.79
7/1/2021,01.02.04,514.528.06
7/1/2021,01.02.05,23.424.24
7/1/2021,01.02.06,117.121.21
7/1/2021,01.02.07,119.141.72
7/1/2021,01.04.01,1.257.347.33
7/1/2021,01.04.02,462.460.86
7/1/2021,01.06.01,451.779.83
7/1/2021,01.06.02,56.771.11
7/1/2021,01.06.03,44.592.06
7/1/2021,01.06.04,37.142.57
7/1/2021,01.06.05,4.590.87
7/1/2021,01.06.06,1.345.83
7/1/2021,01.06.07,6.831.79
7/1/2021,01.06.08,3.314.44
7/1/2021,01.06.09,37.005.22
7/1/2021,01.06.10,4.220.67
7/1/2021,01.06.11,3.680.65
7/1/2021,01.06.12,10.273.50
7/1/2021,01.06.13,4.988.52
7/1/2021,01.06.14,1.706.53
7/1/2021,01.06.15,2.893.00
7/1/2021,01.06.16,2.440.39
7/1/2021,01.06.17,9.146.38
7/1/2021,01.06.18,370.52
7/1/2021,01.06.19,871.42
7/1/2021,01.06.20,807.02
7/1/2021,01.06.21,553.40
7/1/2021,01.06.22,55.002.50
7/1/2021,01.06.23,34.680.85
7/1/2021,01.06.24,46.297.99
7/1/2021,01.07.01,7.780.06
7/1/2021,01.07.02,1.352.47
7/1/2021,01.09.01,2.964.19
7/1/2021,01.09.02,2.224.24
7/1/2021,01.10.01,5.886.80
7/1/2021,01.10.02,2.850.78
7/1/2021,01.12.01,8.422.20
7/1/2021,01.12.02,3.798.98
7/1/2021,02.01.01,1.200.168.35
7/1/2021,02.01.02,612.020.61
7/1/2021,02.02.01,57.025.57
7/1/2021,02.02.02,28.418.89
7/1/2021,02.02.03,19.057.66
7/1/2021,02.02.04,257.515.43
7/1/2021,02.02.05,12.091.17
7/1/2021,02.02.06,52.083.68
7/1/2021,02.02.07,57.773.73
7/1/2021,02.04.01,634.892.82
7/1/2021,02.04.02,219.065.49
7/1/2021,02.06.01,220.773.05
7/1/2021,02.06.02,29.756.25
7/1/2021,02.06.03,22.978.68
7/1/2021,02.06.04,18.371.28
7/1/2021,02.06.05,2.223.04
7/1/2021,02.06.06,635.35
7/1/2021,02.06.07,3.226.81
7/1/2021,02.06.08,1.652.64
7/1/2021,02.06.09,18.899.32
7/1/2021,02.06.10,1.876.17
7/1/2021,02.06.11,1.812.81
7/1/2021,02.06.12,4.689.04
7/1/2021,02.06.13,2.392.31
7/1/2021,02.06.14,852.63
7/1/2021,02.06.15,1.350.61
7/1/2021,02.06.16,1.244.97
7/1/2021,02.06.17,4.936.53
7/1/2021,02.06.18,202.09
7/1/2021,02.06.19,419.43
7/1/2021,02.06.20,413.09
7/1/2021,02.06.21,274.51
7/1/2021,02.06.22,29.602.95
7/1/2021,02.06.23,17.781.94
7/1/2021,02.06.24,22.879.74
7/1/2021,02.07.01,3.774.16
7/1/2021,02.07.02,628.72
7/1/2021,02.09.01,1.539.55
7/1/2021,02.09.02,1.078.89
7/1/2021,02.10.01,2.682.46
7/1/2021,02.10.02,1.440.70
7/1/2021,02.12.01,4.354.20
7/1/2021,02.12.02,1.825.47
7/1/2021,03.01.01,785.096.81
7/1/2021,03.01.02,408.190.27
7/1/2021,03.02.01,15.613.14
7/1/2021,03.02.02,17.506.81
7/1/2021,03.02.03,11.511.02
7/1/2021,03.02.04,160.319.27
7/1/2021,03.02.05,7.685.45
7/1/2021,03.02.06,29.811.16
7/1/2021,03.02.07,38.980.24
7/1/2021,03.04.01,433.224.08
7/1/2021,03.04.02,148.434.29
7/1/2021,03.06.01,145.039.11
7/1/2021,03.06.02,21.454.84
7/1/2021,03.06.03,17.018.20
7/1/2021,03.06.04,12.876.78
7/1/2021,03.06.05,1.520.86
7/1/2021,03.06.06,458.13
7/1/2021,03.06.07,1.832.42
7/1/2021,03.06.08,1.040.63
7/1/2021,03.06.09,3.547.85
7/1/2021,03.06.10,1.283.63
7/1/2021,03.06.11,1.047.50
7/1/2021,03.06.12,5.702.94
7/1/2021,03.06.13,1.612.69
7/1/2021,03.06.14,571.49
7/1/2021,03.06.15,1.538.44
7/1/2021,03.06.16,760.91
7/1/2021,03.06.17,3.103.65
7/1/2021,03.06.18,122.79
7/1/2021,03.06.19,318.31
7/1/2021,03.06.20,225.82
7/1/2021,03.06.21,208.43
7/1/2021,03.06.22,14.781.45
7/1/2021,03.06.23,10.168.44
7/1/2021,03.06.24,13.198.59
7/1/2021,03.07.01,2.564.98
7/1/2021,03.07.02,432.96
7/1/2021,03.09.01,1.071.74
7/1/2021,03.09.02,730.06
7/1/2021,03.10.01,1.614.07
7/1/2021,03.10.02,951.17
7/1/2021,03.12.01,3.984.06
7/1/2021,03.12.02,1.599.03
8/1/2021,01.01.01,1.901.743.51
8/1/2021,01.01.02,1.522.831.37
8/1/2021,01.02.01,134.981.67
8/1/2021,01.02.02,52.586.78
8/1/2021,01.02.03,35.689.58
8/1/2021,01.02.04,477.478.77
8/1/2021,01.02.05,22.478.70
8/1/2021,01.02.06,97.108.57
8/1/2021,01.02.07,100.788.20
8/1/2021,01.04.01,1.085.686.86
8/1/2021,01.04.02,521.172.94
8/1/2021,01.06.01,399.050.70
8/1/2021,01.06.02,43.070.50
8/1/2021,01.06.03,42.707.01
8/1/2021,01.06.04,32.953.30
8/1/2021,01.06.05,4.064.89
8/1/2021,01.06.06,1.257.96
8/1/2021,01.06.07,6.081.16
8/1/2021,01.06.08,2.900.80
8/1/2021,01.06.09,38.352.23
8/1/2021,01.06.10,3.928.22
8/1/2021,01.06.11,3.197.18
8/1/2021,01.06.12,9.233.01
8/1/2021,01.06.13,4.936.51
8/1/2021,01.06.14,1.650.41
8/1/2021,01.06.15,2.733.31
8/1/2021,01.06.16,2.388.01
8/1/2021,01.06.17,10.311.76
8/1/2021,01.06.18,375.40
8/1/2021,01.06.19,910.05
8/1/2021,01.06.20,810.61
8/1/2021,01.06.21,626.64
8/1/2021,01.06.22,99.367.85
8/1/2021,01.06.23,64.676.98
8/1/2021,01.06.24,43.282.15
8/1/2021,01.07.01,6.946.26
8/1/2021,01.07.02,1.136.31
8/1/2021,01.09.01,2.793.73
8/1/2021,01.09.02,2.016.62
8/1/2021,01.10.01,4.595.03
8/1/2021,01.10.02,2.390.58
8/1/2021,01.12.01,700.15
8/1/2021,01.12.02,1.056.42
8/1/2021,02.01.01,863.579.10
8/1/2021,02.01.02,796.291.73
8/1/2021,02.02.01,48.440.34
8/1/2021,02.02.02,25.576.49
8/1/2021,02.02.03,17.045.63
8/1/2021,02.02.04,235.843.59
8/1/2021,02.02.05,11.237.64
8/1/2021,02.02.06,48.481.66
8/1/2021,02.02.07,45.449.95
8/1/2021,02.04.01,478.612.77
8/1/2021,02.04.02,267.951.45
8/1/2021,02.06.01,209.060.52
8/1/2021,02.06.02,20.515.06
8/1/2021,02.06.03,22.656.65
8/1/2021,02.06.04,16.712.88
8/1/2021,02.06.05,2.148.40
8/1/2021,02.06.06,617.69
8/1/2021,02.06.07,3.056.71
8/1/2021,02.06.08,1.443.70
8/1/2021,02.06.09,17.685.30
8/1/2021,02.06.10,1.830.43
8/1/2021,02.06.11,1.732.37
8/1/2021,02.06.12,4.667.42
8/1/2021,02.06.13,2.270.58
8/1/2021,02.06.14,831.18
8/1/2021,02.06.15,1.309.65
8/1/2021,02.06.16,1.294.87
8/1/2021,02.06.17,5.024.60
8/1/2021,02.06.18,189.92
8/1/2021,02.06.19,436.80
8/1/2021,02.06.20,423.51
8/1/2021,02.06.21,278.16
8/1/2021,02.06.22,51.162.76
8/1/2021,02.06.23,35.368.10
8/1/2021,02.06.24,19.944.00
8/1/2021,02.07.01,3.474.69
8/1/2021,02.07.02,561.68
8/1/2021,02.09.01,1.399.04
8/1/2021,02.09.02,1.014.21
8/1/2021,02.10.01,2.507.50
8/1/2021,02.10.02,1.305.21
8/1/2021,02.12.01,358.66
8/1/2021,02.12.02,483.77
8/1/2021,03.01.01,750.465.93
8/1/2021,03.01.02,362.818.53
8/1/2021,03.02.01,20.481.51
8/1/2021,03.02.02,15.782.21
8/1/2021,03.02.03,11.381.62
8/1/2021,03.02.04,151.988.80
8/1/2021,03.02.05,6.736.72
8/1/2021,03.02.06,38.312.55
8/1/2021,03.02.07,42.307.01
8/1/2021,03.04.01,349.747.59
8/1/2021,03.04.02,147.526.25
8/1/2021,03.06.01,145.197.53
8/1/2021,03.06.02,10.105.76
8/1/2021,03.06.03,15.009.13
8/1/2021,03.06.04,13.776.99
8/1/2021,03.06.05,1.294.16
8/1/2021,03.06.06,423.48
8/1/2021,03.06.07,1.813.78
8/1/2021,03.06.08,936.20
8/1/2021,03.06.09,3.722.32
8/1/2021,03.06.10,1.156.50
8/1/2021,03.06.11,1.246.42
8/1/2021,03.06.12,3.260.32
8/1/2021,03.06.13,1.690.40
8/1/2021,03.06.14,565.11
8/1/2021,03.06.15,979.75
8/1/2021,03.06.16,967.95
8/1/2021,03.06.17,2.675.41
8/1/2021,03.06.18,127.79
8/1/2021,03.06.19,307.94
8/1/2021,03.06.20,243.20
8/1/2021,03.06.21,195.13
8/1/2021,03.06.22,18.939.40
8/1/2021,03.06.23,10.368.81
8/1/2021,03.06.24,16.061.05
8/1/2021,03.07.01,2.018.02
8/1/2021,03.07.02,410.07
8/1/2021,03.09.01,980.41
8/1/2021,03.09.02,724.92
8/1/2021,03.10.01,1.698.87
8/1/2021,03.10.02,779.44
8/1/2021,03.12.01,6.558.18
8/1/2021,03.12.02,2.883.44
9/1/2021,01.01.01,1.720.373.76
9/1/2021,01.01.02,1.520.336.39
9/1/2021,01.02.01,122.860.08
9/1/2021,01.02.02,49.602.91
9/1/2021,01.02.03,30.530.10
9/1/2021,01.02.04,407.932.01
9/1/2021,01.02.05,22.888.32
9/1/2021,01.02.06,100.250.42
9/1/2021,01.02.07,87.792.27
9/1/2021,01.04.01,1.043.329.81
9/1/2021,01.04.02,518.327.57
9/1/2021,01.06.01,373.862.57
9/1/2021,01.06.02,61.427.24
9/1/2021,01.06.03,47.049.80
9/1/2021,01.06.04,33.075.52
9/1/2021,01.06.05,3.966.85
9/1/2021,01.06.06,1.175.69
9/1/2021,01.06.07,6.383.75
9/1/2021,01.06.08,2.951.35
9/1/2021,01.06.09,34.638.27
9/1/2021,01.06.10,3.503.36
9/1/2021,01.06.11,3.502.49
9/1/2021,01.06.12,9.337.28
9/1/2021,01.06.13,3.936.95
9/1/2021,01.06.14,1.603.54
9/1/2021,01.06.15,2.609.63
9/1/2021,01.06.16,2.657.55
9/1/2021,01.06.17,9.516.36
9/1/2021,01.06.18,391.12
9/1/2021,01.06.19,841.94
9/1/2021,01.06.20,843.30
9/1/2021,01.06.21,538.39
9/1/2021,01.06.22,99.254.11
9/1/2021,01.06.23,33.084.70
9/1/2021,01.06.24,36.932.64
9/1/2021,01.07.01,6.895.75
9/1/2021,01.07.02,1.159.67
9/1/2021,01.09.01,2.666.23
9/1/2021,01.09.02,2.024.92
9/1/2021,01.10.01,5.270.27
9/1/2021,01.10.02,2.488.39
9/1/2021,01.12.01,5.337.65
9/1/2021,01.12.02,2.288.33
9/1/2021,02.01.01,909.290.56
9/1/2021,02.01.02,723.935.67
9/1/2021,02.02.01,43.086.31
9/1/2021,02.02.02,25.899.09
9/1/2021,02.02.03,16.569.95
9/1/2021,02.02.04,225.800.31
9/1/2021,02.02.05,10.908.12
9/1/2021,02.02.06,45.931.27
9/1/2021,02.02.07,48.978.99
9/1/2021,02.04.01,503.101.22
9/1/2021,02.04.02,252.595.99
9/1/2021,02.06.01,195.607.05
9/1/2021,02.06.02,30.141.37
9/1/2021,02.06.03,20.841.33
9/1/2021,02.06.04,15.864.80
9/1/2021,02.06.05,1.954.29
9/1/2021,02.06.06,592.08
9/1/2021,02.06.07,3.068.39
9/1/2021,02.06.08,1.480.26
9/1/2021,02.06.09,17.756.07
9/1/2021,02.06.10,1.794.59
9/1/2021,02.06.11,1.612.43
9/1/2021,02.06.12,4.169.16
9/1/2021,02.06.13,2.118.30
9/1/2021,02.06.14,748.62
9/1/2021,02.06.15,1.228.83
9/1/2021,02.06.16,1.188.01
9/1/2021,02.06.17,4.413.23
9/1/2021,02.06.18,201.89
9/1/2021,02.06.19,415.61
9/1/2021,02.06.20,413.84
9/1/2021,02.06.21,297.75
9/1/2021,02.06.22,47.170.54
9/1/2021,02.06.23,16.015.35
9/1/2021,02.06.24,20.072.91
9/1/2021,02.07.01,3.116.27
9/1/2021,02.07.02,550.88
9/1/2021,02.09.01,1.392.82
9/1/2021,02.09.02,990.98
9/1/2021,02.10.01,2.517.01
9/1/2021,02.10.02,1.230.75
9/1/2021,02.12.01,2.444.83
9/1/2021,02.12.02,1.240.61
9/1/2021,03.01.01,910.890.62
9/1/2021,03.01.02,496.785.93
9/1/2021,03.02.01,32.983.77
9/1/2021,03.02.02,21.712.36
9/1/2021,03.02.03,14.272.52
9/1/2021,03.02.04,195.475.31
9/1/2021,03.02.05,9.232.82
9/1/2021,03.02.06,36.235.80
9/1/2021,03.02.07,40.214.53
9/1/2021,03.04.01,495.515.47
9/1/2021,03.04.02,194.165.87
9/1/2021,03.06.01,160.750.29
9/1/2021,03.06.02,13.526.32
9/1/2021,03.06.03,16.929.57
9/1/2021,03.06.04,13.474.42
9/1/2021,03.06.05,1.654.23
9/1/2021,03.06.06,527.18
9/1/2021,03.06.07,2.586.73
9/1/2021,03.06.08,1.238.76
9/1/2021,03.06.09,3.984.80
9/1/2021,03.06.10,1.516.64
9/1/2021,03.06.11,1.404.76
9/1/2021,03.06.12,3.492.96
9/1/2021,03.06.13,1.517.05
9/1/2021,03.06.14,634.48
9/1/2021,03.06.15,1.060.32
9/1/2021,03.06.16,1.027.37
9/1/2021,03.06.17,3.588.60
9/1/2021,03.06.18,126.19
9/1/2021,03.06.19,313.80
9/1/2021,03.06.20,263.91
9/1/2021,03.06.21,161.52
9/1/2021,03.06.22,21.679.73
9/1/2021,03.06.23,10.994.42
9/1/2021,03.06.24,17.901.87
9/1/2021,03.07.01,2.507.89
9/1/2021,03.07.02,428.13
9/1/2021,03.09.01,1.044.01
9/1/2021,03.09.02,732.20
9/1/2021,03.10.01,2.132.48
9/1/2021,03.10.02,822.55
9/1/2021,03.12.01,8.835.49
9/1/2021,03.12.02,3.206.78
10/1/2021,01.01.01,2.223.306.83
10/1/2021,01.01.02,1.280.398.29
10/1/2021,01.02.01,141.944.69
10/1/2021,01.02.02,53.707.17
10/1/2021,01.02.03,33.037.84
10/1/2021,01.02.04,507.957.35
10/1/2021,01.02.05,24.415.20
10/1/2021,01.02.06,102.733.34
10/1/2021,01.02.07,117.838.15
10/1/2021,01.04.01,1.220.578.40
10/1/2021,01.04.02,433.816.61
10/1/2021,01.06.01,413.249.52
10/1/2021,01.06.02,57.143.46
10/1/2021,01.06.03,47.403.98
10/1/2021,01.06.04,34.996.81
10/1/2021,01.06.05,4.120.30
10/1/2021,01.06.06,1.276.45
10/1/2021,01.06.07,6.305.88
10/1/2021,01.06.08,3.151.36
10/1/2021,01.06.09,12.368.71
10/1/2021,01.06.10,3.842.87
10/1/2021,01.06.11,3.319.77
10/1/2021,01.06.12,16.858.83
10/1/2021,01.06.13,4.754.15
10/1/2021,01.06.14,1.678.80
10/1/2021,01.06.15,4.038.41
10/1/2021,01.06.16,2.321.80
10/1/2021,01.06.17,9.826.62
10/1/2021,01.06.18,373.79
10/1/2021,01.06.19,928.41
10/1/2021,01.06.20,799.28
10/1/2021,01.06.21,567.53
10/1/2021,01.06.22,57.851.74
10/1/2021,01.06.23,35.041.31
10/1/2021,01.06.24,42.412.40
10/1/2021,01.07.01,6.828.01
10/1/2021,01.07.02,1.223.07
10/1/2021,01.09.01,3.037.59
10/1/2021,01.09.02,2.165.80
10/1/2021,01.10.01,5.610.45
10/1/2021,01.10.02,2.665.14
10/1/2021,01.12.01,13.314.69
10/1/2021,01.12.02,5.712.66
10/1/2021,02.01.01,1.133.839.61
10/1/2021,02.01.02,603.788.32
10/1/2021,02.02.01,56.230.75
10/1/2021,02.02.02,25.690.15
10/1/2021,02.02.03,17.433.58
10/1/2021,02.02.04,248.784.67
10/1/2021,02.02.05,11.944.68
10/1/2021,02.02.06,52.566.56
10/1/2021,02.02.07,54.581.53
10/1/2021,02.04.01,601.590.49
10/1/2021,02.04.02,223.645.09
10/1/2021,02.06.01,196.238.17
10/1/2021,02.06.02,29.960.16
10/1/2021,02.06.03,22.832.41
10/1/2021,02.06.04,17.100.21
10/1/2021,02.06.05,2.001.03
10/1/2021,02.06.06,643.25
10/1/2021,02.06.07,3.138.99
10/1/2021,02.06.08,1.593.44
10/1/2021,02.06.09,6.318.53
10/1/2021,02.06.10,1.748.23
10/1/2021,02.06.11,1.712.89
10/1/2021,02.06.12,8.348.58
10/1/2021,02.06.13,2.258.53
10/1/2021,02.06.14,800.08
10/1/2021,02.06.15,2.093.90
10/1/2021,02.06.16,1.230.72
10/1/2021,02.06.17,4.952.59
10/1/2021,02.06.18,192.86
10/1/2021,02.06.19,430.07
10/1/2021,02.06.20,394.87
10/1/2021,02.06.21,302.84
10/1/2021,02.06.22,25.079.42
10/1/2021,02.06.23,18.571.51
10/1/2021,02.06.24,21.324.40
10/1/2021,02.07.01,3.528.11
10/1/2021,02.07.02,608.30
10/1/2021,02.09.01,1.415.46
10/1/2021,02.09.02,1.059.43
10/1/2021,02.10.01,2.775.95
10/1/2021,02.10.02,1.228.08
10/1/2021,02.12.01,6.566.47
10/1/2021,02.12.02,2.739.30
10/1/2021,03.01.01,829.731.89
10/1/2021,03.01.02,436.820.92
10/1/2021,03.02.01,25.049.09
10/1/2021,03.02.02,17.638.73
10/1/2021,03.02.03,13.615.12
10/1/2021,03.02.04,169.032.57
10/1/2021,03.02.05,8.346.25
10/1/2021,03.02.06,40.410.27
10/1/2021,03.02.07,36.886.79
10/1/2021,03.04.01,444.684.12
10/1/2021,03.04.02,153.348.49
10/1/2021,03.06.01,167.632.68
10/1/2021,03.06.02,17.188.18
10/1/2021,03.06.03,16.594.93
10/1/2021,03.06.04,11.855.27
10/1/2021,03.06.05,1.617.51
10/1/2021,03.06.06,501.82
10/1/2021,03.06.07,2.144.99
10/1/2021,03.06.08,979.09
10/1/2021,03.06.09,13.135.26
10/1/2021,03.06.10,1.174.37
10/1/2021,03.06.11,1.130.81
10/1/2021,03.06.12,3.002.65
10/1/2021,03.06.13,1.820.52
10/1/2021,03.06.14,622.86
10/1/2021,03.06.15,999.78
10/1/2021,03.06.16,756.55
10/1/2021,03.06.17,3.172.62
10/1/2021,03.06.18,110.02
10/1/2021,03.06.19,281.28
10/1/2021,03.06.20,293.38
10/1/2021,03.06.21,189.03
10/1/2021,03.06.22,18.716.90
10/1/2021,03.06.23,13.052.91
10/1/2021,03.06.24,15.892.51
10/1/2021,03.07.01,2.683.10
10/1/2021,03.07.02,474.31
10/1/2021,03.09.01,991.88
10/1/2021,03.09.02,743.88
10/1/2021,03.10.01,2.003.62
10/1/2021,03.10.02,918.99
10/1/2021,03.12.01,2.946.86
10/1/2021,03.12.02,1.293.68
11/1/2021,01.01.01,2.377.662.07
11/1/2021,01.01.02,1.188.730.89
11/1/2021,01.02.01,143.585.97
11/1/2021,01.02.02,59.369.39
11/1/2021,01.02.03,38.460.62
11/1/2021,01.02.04,533.747.78
11/1/2021,01.02.05,23.087.32
11/1/2021,01.02.06,108.720.84
11/1/2021,01.02.07,127.058.00
11/1/2021,01.04.01,1.193.512.57
11/1/2021,01.04.02,420.737.95
11/1/2021,01.06.01,415.135.53
11/1/2021,01.06.02,33.386.75
11/1/2021,01.06.03,42.728.34
11/1/2021,01.06.04,34.343.62
11/1/2021,01.06.05,4.021.81
11/1/2021,01.06.06,1.355.63
11/1/2021,01.06.07,6.121.82
11/1/2021,01.06.08,3.182.19
11/1/2021,01.06.09,12.809.13
11/1/2021,01.06.10,3.943.30
11/1/2021,01.06.11,3.414.69
11/1/2021,01.06.12,9.785.88
11/1/2021,01.06.13,4.832.53
11/1/2021,01.06.14,1.661.85
11/1/2021,01.06.15,2.832.96
11/1/2021,01.06.16,2.697.70
11/1/2021,01.06.17,9.691.81
11/1/2021,01.06.18,376.26
11/1/2021,01.06.19,822.06
11/1/2021,01.06.20,801.39
11/1/2021,01.06.21,543.50
11/1/2021,01.06.22,55.733.73
11/1/2021,01.06.23,36.458.13
11/1/2021,01.06.24,44.403.81
11/1/2021,01.07.01,6.735.15
11/1/2021,01.07.02,1.237.02
11/1/2021,01.09.01,3.151.21
11/1/2021,01.09.02,2.155.05
11/1/2021,01.10.01,4.968.20
11/1/2021,01.10.02,2.733.76
11/1/2021,01.12.01,20.255.01
11/1/2021,01.12.02,8.494.57
11/1/2021,02.01.01,1.114.981.49
11/1/2021,02.01.02,668.072.37
11/1/2021,02.02.01,53.224.02
11/1/2021,02.02.02,25.750.77
11/1/2021,02.02.03,19.098.15
11/1/2021,02.02.04,248.000.38
11/1/2021,02.02.05,11.886.42
11/1/2021,02.02.06,54.379.65
11/1/2021,02.02.07,58.883.68
11/1/2021,02.04.01,619.581.11
11/1/2021,02.04.02,226.298.16
11/1/2021,02.06.01,199.099.34
11/1/2021,02.06.02,17.324.71
11/1/2021,02.06.03,24.157.39
11/1/2021,02.06.04,17.813.83
11/1/2021,02.06.05,2.156.99
11/1/2021,02.06.06,643.74
11/1/2021,02.06.07,3.267.53
11/1/2021,02.06.08,1.539.91
11/1/2021,02.06.09,6.355.86
11/1/2021,02.06.10,1.964.19
11/1/2021,02.06.11,1.871.25
11/1/2021,02.06.12,4.779.27
11/1/2021,02.06.13,2.355.61
11/1/2021,02.06.14,823.00
11/1/2021,02.06.15,1.306.09
11/1/2021,02.06.16,1.330.71
11/1/2021,02.06.17,4.769.00
11/1/2021,02.06.18,180.25
11/1/2021,02.06.19,432.96
11/1/2021,02.06.20,388.38
11/1/2021,02.06.21,271.76
11/1/2021,02.06.22,26.169.48
11/1/2021,02.06.23,18.948.51
11/1/2021,02.06.24,20.867.02
11/1/2021,02.07.01,3.690.71
11/1/2021,02.07.02,618.15
11/1/2021,02.09.01,1.517.25
11/1/2021,02.09.02,1.108.32
11/1/2021,02.10.01,2.711.24
11/1/2021,02.10.02,1.341.52
11/1/2021,02.12.01,11.166.63
11/1/2021,02.12.02,4.542.23
11/1/2021,03.01.01,625.609.73
11/1/2021,03.01.02,535.969.62
11/1/2021,03.02.01,22.306.66
11/1/2021,03.02.02,17.683.08
11/1/2021,03.02.03,10.239.79
11/1/2021,03.02.04,162.443.50
11/1/2021,03.02.05,8.388.44
11/1/2021,03.02.06,32.833.66
11/1/2021,03.02.07,31.757.75
11/1/2021,03.04.01,349.382.42
11/1/2021,03.04.02,182.272.96
11/1/2021,03.06.01,124.017.44
11/1/2021,03.06.02,21.369.18
11/1/2021,03.06.03,15.833.37
11/1/2021,03.06.04,12.754.02
11/1/2021,03.06.05,1.530.56
11/1/2021,03.06.06,431.86
11/1/2021,03.06.07,2.152.47
11/1/2021,03.06.08,996.64
11/1/2021,03.06.09,10.222.11
11/1/2021,03.06.10,1.356.41
11/1/2021,03.06.11,945.32
11/1/2021,03.06.12,3.097.62
11/1/2021,03.06.13,1.288.98
11/1/2021,03.06.14,484.17
11/1/2021,03.06.15,938.51
11/1/2021,03.06.16,700.89
11/1/2021,03.06.17,3.483.11
11/1/2021,03.06.18,126.90
11/1/2021,03.06.19,314.09
11/1/2021,03.06.20,258.97
11/1/2021,03.06.21,212.34
11/1/2021,03.06.22,34.470.70
11/1/2021,03.06.23,26.991.76
11/1/2021,03.06.24,15.812.26
11/1/2021,03.07.01,2.451.58
11/1/2021,03.07.02,337.82
11/1/2021,03.09.01,855.63
11/1/2021,03.09.02,588.82
11/1/2021,03.10.01,1.884.12
11/1/2021,03.10.02,861.69
11/1/2021,03.12.01,213.71
11/1/2021,03.12.02,337.22
12/1/2021,01.01.01,2.478.974.65
12/1/2021,01.01.02,1.460.057.05
12/1/2021,01.02.01,175.539.58
12/1/2021,01.02.02,57.308.84
12/1/2021,01.02.03,35.060.63
12/1/2021,01.02.04,533.061.85
12/1/2021,01.02.05,24.728.59
12/1/2021,01.02.06,114.439.69
12/1/2021,01.02.07,126.423.15
12/1/2021,01.04.01,1.338.181.60
12/1/2021,01.04.02,567.943.74
12/1/2021,01.06.01,499.340.24
12/1/2021,01.06.02,37.770.66
12/1/2021,01.06.03,46.968.60
12/1/2021,01.06.04,37.965.65
12/1/2021,01.06.05,4.429.23
12/1/2021,01.06.06,1.390.72
12/1/2021,01.06.07,6.544.40
12/1/2021,01.06.08,3.528.46
12/1/2021,01.06.09,12.524.92
12/1/2021,01.06.10,4.131.65
12/1/2021,01.06.11,3.687.52
12/1/2021,01.06.12,9.379.20
12/1/2021,01.06.13,5.446.51
12/1/2021,01.06.14,1.721.64
12/1/2021,01.06.15,3.221.07
12/1/2021,01.06.16,2.994.42
12/1/2021,01.06.17,10.219.69
12/1/2021,01.06.18,383.31
12/1/2021,01.06.19,863.04
12/1/2021,01.06.20,762.84
12/1/2021,01.06.21,582.85
12/1/2021,01.06.22,59.726.38
12/1/2021,01.06.23,38.734.06
12/1/2021,01.06.24,45.105.32
12/1/2021,01.07.01,7.212.39
12/1/2021,01.07.02,1.243.03
12/1/2021,01.09.01,3.029.44
12/1/2021,01.09.02,2.496.09
12/1/2021,01.10.01,6.468.05
12/1/2021,01.10.02,2.731.67
12/1/2021,01.12.01,28.264.73
12/1/2021,01.12.02,9.976.77
12/1/2021,02.01.01,1.100.375.76
12/1/2021,02.01.02,663.846.28
12/1/2021,02.02.01,58.970.82
12/1/2021,02.02.02,26.785.53
12/1/2021,02.02.03,16.969.58
12/1/2021,02.02.04,253.263.38
12/1/2021,02.02.05,11.936.28
12/1/2021,02.02.06,55.573.20
12/1/2021,02.02.07,59.091.86
12/1/2021,02.04.01,587.120.75
12/1/2021,02.04.02,220.446.72
12/1/2021,02.06.01,201.642.72
12/1/2021,02.06.02,29.433.26
12/1/2021,02.06.03,22.284.16
12/1/2021,02.06.04,16.950.19
12/1/2021,02.06.05,2.223.62
12/1/2021,02.06.06,641.66
12/1/2021,02.06.07,3.231.17
12/1/2021,02.06.08,1.623.75
12/1/2021,02.06.09,6.527.69
12/1/2021,02.06.10,1.891.08
12/1/2021,02.06.11,1.776.50
12/1/2021,02.06.12,8.322.81
12/1/2021,02.06.13,2.398.28
12/1/2021,02.06.14,903.13
12/1/2021,02.06.15,2.111.43
12/1/2021,02.06.16,1.235.51
12/1/2021,02.06.17,5.029.20
12/1/2021,02.06.18,185.54
12/1/2021,02.06.19,430.53
12/1/2021,02.06.20,415.70
12/1/2021,02.06.21,282.94
12/1/2021,02.06.22,27.923.51
