competencia_data,planoContas_id,valor
6/1/2021,03.06.06,379.87
6/1/2021,03.06.07,2.347.52
6/1/2021,03.06.08,1.205.77
6/1/2021,03.06.09,12.932.72
6/1/2021,03.06.10,1.267.66
6/1/2021,03.06.11,1.153.11
6/1/2021,03.06.12,3.130.03
6/1/2021,03.06.13,1.518.07
6/1/2021,03.06.14,580.48
6/1/2021,03.06.15,869.30
6/1/2021,03.06.16,759.74
6/1/2021,03.06.17,2.877.93
6/1/2021,03.06.18,132.72
6/1/2021,03.06.19,332.15
6/1/2021,03.06.20,282.04
6/1/2021,03.06.21,190.96
6/1/2021,03.06.22,29.701.20
6/1/2021,03.06.23,12.113.43
6/1/2021,03.06.24,12.812.28
6/1/2021,03.07.01,2.213.03
6/1/2021,03.07.02,428.05
6/1/2021,03.09.01,916.25
6/1/2021,03.09.02,810.96
6/1/2021,03.10.01,1.694.72
6/1/2021,03.10.02,917.24
6/1/2021,03.12.01,1.835.65
6/1/2021,03.12.02,1.012.04
7/1/2021,01.01.01,2.314.174.84
7/1/2021,01.01.02,1.311.655.03
7/1/2021,01.02.01,149.051.14
7/1/2021,01.02.02,54.663.19
7/1/2021,01.02.03,38.653.86
7/1/2021,01.02.04,504.934.31
7/1/2021,01.02.05,23.902.29
7/1/2021,01.02.06,114.824.71
7/1/2021,01.02.07,119.500.22
7/1/2021,01.04.01,1.224.291.46
7/1/2021,01.04.02,472.380.86
7/1/2021,01.06.01,446.864.32
7/1/2021,01.06.02,57.113.79
7/1/2021,01.06.03,45.088.03
7/1/2021,01.06.04,37.217.00
7/1/2021,01.06.05,4.600.07
7/1/2021,01.06.06,1.324.64
7/1/2021,01.06.07,6.900.80
7/1/2021,01.06.08,3.378.63
7/1/2021,01.06.09,37.079.38
7/1/2021,01.06.10,4.224.90
7/1/2021,01.06.11,3.644.21
7/1/2021,01.06.12,10.222.39
7/1/2021,01.06.13,4.963.70
7/1/2021,01.06.14,1.750.29
7/1/2021,01.06.15,2.904.62
7/1/2021,01.06.16,2.447.73
7/1/2021,01.06.17,9.295.10
7/1/2021,01.06.18,368.68
7/1/2021,01.06.19,871.42
7/1/2021,01.06.20,815.17
7/1/2021,01.06.21,558.43
7/1/2021,01.06.22,56.297.34
7/1/2021,01.06.23,35.352.54
7/1/2021,01.06.24,45.976.16
7/1/2021,01.07.01,7.582.91
7/1/2021,01.07.02,1.340.41
7/1/2021,01.09.01,3.003.23
7/1/2021,01.09.02,2.189.21
7/1/2021,01.10.01,5.794.10
7/1/2021,01.10.02,2.786.68
7/1/2021,01.12.01,8.347.08
7/1/2021,01.12.02,3.818.07
7/1/2021,02.01.01,1.201.721.86
7/1/2021,02.01.02,626.725.74
7/1/2021,02.02.01,57.025.57
7/1/2021,02.02.02,28.165.40
7/1/2021,02.02.03,18.962.84
7/1/2021,02.02.04,252.466.11
7/1/2021,02.02.05,11.842.48
7/1/2021,02.02.06,52.984.42
7/1/2021,02.02.07,59.194.40
7/1/2021,02.04.01,644.561.24
7/1/2021,02.04.02,222.854.01
7/1/2021,02.06.01,223.454.50
7/1/2021,02.06.02,30.363.52
7/1/2021,02.06.03,23.495.58
7/1/2021,02.06.04,18.803.77
7/1/2021,02.06.05,2.168.82
7/1/2021,02.06.06,630.93
7/1/2021,02.06.07,3.220.37
7/1/2021,02.06.08,1.626.62
7/1/2021,02.06.09,18.730.75
7/1/2021,02.06.10,1.912.51
7/1/2021,02.06.11,1.821.92
7/1/2021,02.06.12,4.675.02
7/1/2021,02.06.13,2.361.61
7/1/2021,02.06.14,876.29
7/1/2021,02.06.15,1.367.02
7/1/2021,02.06.16,1.248.72
7/1/2021,02.06.17,4.892.50
7/1/2021,02.06.18,199.50
7/1/2021,02.06.19,410.40
7/1/2021,02.06.20,407.79
7/1/2021,02.06.21,276.45
7/1/2021,02.06.22,29.280.86
7/1/2021,02.06.23,18.219.20
7/1/2021,02.06.24,22.541.62
7/1/2021,02.07.01,3.755.39
7/1/2021,02.07.02,644.18
7/1/2021,02.09.01,1.548.85
7/1/2021,02.09.02,1.051.55
7/1/2021,02.10.01,2.677.11
7/1/2021,02.10.02,1.422.21
7/1/2021,02.12.01,4.429.50
7/1/2021,02.12.02,1.836.49
7/1/2021,03.01.01,780.414.32
7/1/2021,03.01.02,403.749.03
7/1/2021,03.02.01,15.277.04
7/1/2021,03.02.02,17.683.65
7/1/2021,03.02.03,11.442.36
7/1/2021,03.02.04,158.574.94
7/1/2021,03.02.05,7.512.66
7/1/2021,03.02.06,30.512.96
7/1/2021,03.02.07,39.097.54
7/1/2021,03.04.01,434.092.27
7/1/2021,03.04.02,150.237.14
7/1/2021,03.06.01,145.039.11
7/1/2021,03.06.02,21.454.84
7/1/2021,03.06.03,16.750.19
7/1/2021,03.06.04,13.112.81
7/1/2021,03.06.05,1.559.85
7/1/2021,03.06.06,467.96
7/1/2021,03.06.07,1.847.20
7/1/2021,03.06.08,1.036.48
7/1/2021,03.06.09,3.530.20
7/1/2021,03.06.10,1.268.41
7/1/2021,03.06.11,1.040.21
7/1/2021,03.06.12,5.801.56
7/1/2021,03.06.13,1.640.58
7/1/2021,03.06.14,569.21
7/1/2021,03.06.15,1.546.17
7/1/2021,03.06.16,771.72
7/1/2021,03.06.17,3.135.00
7/1/2021,03.06.18,120.38
7/1/2021,03.06.19,324.47
7/1/2021,03.06.20,226.50
7/1/2021,03.06.21,203.15
7/1/2021,03.06.22,15.083.11
7/1/2021,03.06.23,9.939.83
7/1/2021,03.06.24,13.291.63
7/1/2021,03.07.01,2.519.63
7/1/2021,03.07.02,436.89
7/1/2021,03.09.01,1.101.48
7/1/2021,03.09.02,745.72
7/1/2021,03.10.01,1.647.01
7/1/2021,03.10.02,936.19
7/1/2021,03.12.01,3.976.11
7/1/2021,03.12.02,1.608.68
8/1/2021,01.01.01,1.918.718.89
8/1/2021,01.01.02,1.513.748.88
8/1/2021,01.02.01,134.176.61
8/1/2021,01.02.02,51.707.74
8/1/2021,01.02.03,35.547.39
8/1/2021,01.02.04,482.789.46
8/1/2021,01.02.05,22.637.16
8/1/2021,01.02.06,99.394.64
8/1/2021,01.02.07,98.522.19
8/1/2021,01.04.01,1.104.462.73
8/1/2021,01.04.02,510.953.86
8/1/2021,01.06.01,408.863.42
8/1/2021,01.06.02,43.027.48
8/1/2021,01.06.03,42.579.27
8/1/2021,01.06.04,32.118.22
8/1/2021,01.06.05,4.048.70
8/1/2021,01.06.06,1.278.41
8/1/2021,01.06.07,6.020.95
8/1/2021,01.06.08,2.978.24
8/1/2021,01.06.09,37.972.50
8/1/2021,01.06.10,3.870.17
8/1/2021,01.06.11,3.119.20
8/1/2021,01.06.12,9.096.56
8/1/2021,01.06.13,4.873.16
8/1/2021,01.06.14,1.670.46
8/1/2021,01.06.15,2.687.62
8/1/2021,01.06.16,2.336.60
8/1/2021,01.06.17,10.374.00
8/1/2021,01.06.18,379.96
8/1/2021,01.06.19,907.33
8/1/2021,01.06.20,831.39
8/1/2021,01.06.21,634.89
8/1/2021,01.06.22,99.867.19
8/1/2021,01.06.23,66.131.88
8/1/2021,01.06.24,42.226.48
8/1/2021,01.07.01,7.037.75
8/1/2021,01.07.02,1.148.95
8/1/2021,01.09.01,2.807.76
8/1/2021,01.09.02,2.047.33
8/1/2021,01.10.01,4.674.50
8/1/2021,01.10.02,2.412.29
8/1/2021,01.12.01,693.21
8/1/2021,01.12.02,1.042.87
8/1/2021,02.01.01,891.603.53
8/1/2021,02.01.02,776.112.80
8/1/2021,02.02.01,47.913.29
8/1/2021,02.02.02,25.627.74
8/1/2021,02.02.03,17.252.66
8/1/2021,02.02.04,239.192.28
8/1/2021,02.02.05,11.431.98
8/1/2021,02.02.06,48.240.46
8/1/2021,02.02.07,45.044.55
8/1/2021,02.04.01,490.381.94
8/1/2021,02.04.02,269.027.56
8/1/2021,02.06.01,210.959.16
8/1/2021,02.06.02,20.891.10
8/1/2021,02.06.03,22.410.14
8/1/2021,02.06.04,16.385.18
8/1/2021,02.06.05,2.150.55
8/1/2021,02.06.06,632.88
8/1/2021,02.06.07,3.041.50
8/1/2021,02.06.08,1.474.67
8/1/2021,02.06.09,18.064.66
8/1/2021,02.06.10,1.843.33
8/1/2021,02.06.11,1.691.77
8/1/2021,02.06.12,4.686.16
8/1/2021,02.06.13,2.230.43
8/1/2021,02.06.14,843.84
8/1/2021,02.06.15,1.344.61
8/1/2021,02.06.16,1.265.75
8/1/2021,02.06.17,4.892.50
8/1/2021,02.06.18,193.80
8/1/2021,02.06.19,440.33
8/1/2021,02.06.20,423.94
8/1/2021,02.06.21,285.00
8/1/2021,02.06.22,52.528.50
8/1/2021,02.06.23,34.471.83
8/1/2021,02.06.24,20.309.57
8/1/2021,02.07.01,3.450.53
8/1/2021,02.07.02,562.81
8/1/2021,02.09.01,1.390.69
8/1/2021,02.09.02,993.35
8/1/2021,02.10.01,2.512.52
8/1/2021,02.10.02,1.306.51
8/1/2021,02.12.01,357.59
8/1/2021,02.12.02,476.62
8/1/2021,03.01.01,746.134.76
8/1/2021,03.01.02,355.356.05
8/1/2021,03.02.01,20.198.73
8/1/2021,03.02.02,16.203.50
8/1/2021,03.02.03,11.158.45
8/1/2021,03.02.04,151.232.64
8/1/2021,03.02.05,6.867.20
8/1/2021,03.02.06,38.817.17
8/1/2021,03.02.07,41.436.83
8/1/2021,03.04.01,352.213.08
8/1/2021,03.04.02,147.231.79
8/1/2021,03.06.01,141.794.47
8/1/2021,03.06.02,9.995.81
8/1/2021,03.06.03,14.904.80
8/1/2021,03.06.04,13.454.10
8/1/2021,03.06.05,1.277.55
8/1/2021,03.06.06,412.75
8/1/2021,03.06.07,1.832.10
8/1/2021,03.06.08,916.05
8/1/2021,03.06.09,3.790.55
8/1/2021,03.06.10,1.137.16
8/1/2021,03.06.11,1.246.42
8/1/2021,03.06.12,3.212.14
8/1/2021,03.06.13,1.652.40
8/1/2021,03.06.14,578.41
8/1/2021,03.06.15,994.67
8/1/2021,03.06.16,943.42
8/1/2021,03.06.17,2.664.75
8/1/2021,03.06.18,126.65
8/1/2021,03.06.19,301.90
8/1/2021,03.06.20,245.16
8/1/2021,03.06.21,197.51
8/1/2021,03.06.22,18.696.34
8/1/2021,03.06.23,10.327.50
8/1/2021,03.06.24,16.322.20
8/1/2021,03.07.01,2.018.02
8/1/2021,03.07.02,415.47
8/1/2021,03.09.01,963.08
8/1/2021,03.09.02,730.03
8/1/2021,03.10.01,1.673.77
8/1/2021,03.10.02,765.66
8/1/2021,03.12.01,6.733.25
8/1/2021,03.12.02,2.843.63
9/1/2021,01.01.01,1.789.221.66
9/1/2021,01.01.02,1.489.066.00
9/1/2021,01.02.01,120.333.08
9/1/2021,01.02.02,48.487.70
9/1/2021,01.02.03,31.377.28
9/1/2021,01.02.04,417.535.33
9/1/2021,01.02.05,22.527.87
9/1/2021,01.02.06,100.855.55
9/1/2021,01.02.07,88.233.44
9/1/2021,01.04.01,1.072.281.41
9/1/2021,01.04.02,511.171.17
9/1/2021,01.06.01,379.555.91
9/1/2021,01.06.02,63.131.80
9/1/2021,01.06.03,47.238.75
9/1/2021,01.06.04,33.579.21
9/1/2021,01.06.05,3.990.79
9/1/2021,01.06.06,1.196.02
9/1/2021,01.06.07,6.228.05
9/1/2021,01.06.08,3.023.93
9/1/2021,01.06.09,34.160.03
9/1/2021,01.06.10,3.414.58
9/1/2021,01.06.11,3.467.81
9/1/2021,01.06.12,9.136.29
9/1/2021,01.06.13,3.964.71
9/1/2021,01.06.14,1.624.66
9/1/2021,01.06.15,2.646.68
9/1/2021,01.06.16,2.641.70
9/1/2021,01.06.17,9.593.10
9/1/2021,01.06.18,387.25
9/1/2021,01.06.19,853.90
9/1/2021,01.06.20,847.54
9/1/2021,01.06.21,525.26
9/1/2021,01.06.22,96.927.84
9/1/2021,01.06.23,32.309.28
9/1/2021,01.06.24,37.268.05
9/1/2021,01.07.01,6.868.28
9/1/2021,01.07.02,1.141.41
9/1/2021,01.09.01,2.737.40
9/1/2021,01.09.02,2.035.10
9/1/2021,01.10.01,5.146.75
9/1/2021,01.10.02,2.425.34
9/1/2021,01.12.01,5.359.09
9/1/2021,01.12.02,2.299.83
9/1/2021,02.01.01,908.382.18
9/1/2021,02.01.02,708.351.93
9/1/2021,02.02.01,42.617.52
9/1/2021,02.02.02,25.491.23
9/1/2021,02.02.03,16.503.94
9/1/2021,02.02.04,226.479.75
9/1/2021,02.02.05,10.621.34
9/1/2021,02.02.06,47.060.73
9/1/2021,02.02.07,47.784.38
9/1/2021,02.04.01,500.598.23
9/1/2021,02.04.02,253.356.05
9/1/2021,02.06.01,195.607.05
9/1/2021,02.06.02,30.977.77
9/1/2021,02.06.03,20.758.30
9/1/2021,02.06.04,15.801.59
9/1/2021,02.06.05,1.976.03
9/1/2021,02.06.06,604.79
9/1/2021,02.06.07,3.083.81
9/1/2021,02.06.08,1.467.05
9/1/2021,02.06.09,17.425.00
9/1/2021,02.06.10,1.796.39
9/1/2021,02.06.11,1.650.39
9/1/2021,02.06.12,4.215.53
9/1/2021,02.06.13,2.107.77
9/1/2021,02.06.14,758.48
9/1/2021,02.06.15,1.232.52
9/1/2021,02.06.16,1.197.59
9/1/2021,02.06.17,4.512.50
9/1/2021,02.06.18,199.50
9/1/2021,02.06.19,423.23
9/1/2021,02.06.20,403.75
9/1/2021,02.06.21,299.25
9/1/2021,02.06.22,47.550.94
9/1/2021,02.06.23,16.177.13
9/1/2021,02.06.24,20.629.92
9/1/2021,02.07.01,3.202.74
9/1/2021,02.07.02,554.76
9/1/2021,02.09.01,1.411.17
9/1/2021,02.09.02,988.02
9/1/2021,02.10.01,2.573.63
9/1/2021,02.10.02,1.262.31
9/1/2021,02.12.01,2.502.38
9/1/2021,02.12.02,1.222.27
9/1/2021,03.01.01,889.788.51
9/1/2021,03.01.02,497.781.49
9/1/2021,03.02.01,33.691.29
9/1/2021,03.02.02,21.561.43
9/1/2021,03.02.03,13.992.67
9/1/2021,03.02.04,194.116.49
9/1/2021,03.02.05,9.260.60
9/1/2021,03.02.06,35.490.50
9/1/2021,03.02.07,40.416.61
9/1/2021,03.04.01,483.429.72
9/1/2021,03.04.02,196.127.14
9/1/2021,03.06.01,165.210.98
9/1/2021,03.06.02,13.580.65
9/1/2021,03.06.03,16.912.65
9/1/2021,03.06.04,13.514.97
9/1/2021,03.06.05,1.621.80
9/1/2021,03.06.06,518.37
9/1/2021,03.06.07,2.523.64
9/1/2021,03.06.08,1.227.71
9/1/2021,03.06.09,3.910.50
9/1/2021,03.06.10,1.486.90
9/1/2021,03.06.11,1.424.71
9/1/2021,03.06.12,3.434.57
9/1/2021,03.06.13,1.500.54
9/1/2021,03.06.14,618.40
9/1/2021,03.06.15,1.034.46
9/1/2021,03.06.16,1.000.36
9/1/2021,03.06.17,3.542.55
9/1/2021,03.06.18,129.16
9/1/2021,03.06.19,316.01
9/1/2021,03.06.20,258.48
9/1/2021,03.06.21,163.65
9/1/2021,03.06.22,21.943.05
9/1/2021,03.06.23,10.939.72
9/1/2021,03.06.24,18.285.88
9/1/2021,03.07.01,2.569.56
9/1/2021,03.07.02,418.51
9/1/2021,03.09.01,1.018.55
9/1/2021,03.09.02,719.96
9/1/2021,03.10.01,2.098.90
9/1/2021,03.10.02,830.02
9/1/2021,03.12.01,8.704.92
9/1/2021,03.12.02,3.190.83
10/1/2021,01.01.01,2.273.319.87
10/1/2021,01.01.02,1.247.951.55
10/1/2021,01.02.01,141.661.37
10/1/2021,01.02.02,55.140.83
10/1/2021,01.02.03,32.295.06
10/1/2021,01.02.04,514.647.77
10/1/2021,01.02.05,23.913.03
10/1/2021,01.02.06,102.939.22
10/1/2021,01.02.07,115.188.80
10/1/2021,01.04.01,1.229.182.68
10/1/2021,01.04.02,432.950.71
10/1/2021,01.06.01,406.341.71
10/1/2021,01.06.02,56.859.16
10/1/2021,01.06.03,46.247.78
10/1/2021,01.06.04,34.479.61
10/1/2021,01.06.05,4.141.00
10/1/2021,01.06.06,1.255.11
10/1/2021,01.06.07,6.206.58
10/1/2021,01.06.08,3.170.38
10/1/2021,01.06.09,12.294.94
10/1/2021,01.06.10,3.921.30
10/1/2021,01.06.11,3.261.07
10/1/2021,01.06.12,16.725.03
10/1/2021,01.06.13,4.693.14
10/1/2021,01.06.14,1.673.78
10/1/2021,01.06.15,4.099.91
10/1/2021,01.06.16,2.340.53
10/1/2021,01.06.17,9.690.95
10/1/2021,01.06.18,376.05
10/1/2021,01.06.19,934.02
10/1/2021,01.06.20,797.68
10/1/2021,01.06.21,575.59
10/1/2021,01.06.22,56.828.82
10/1/2021,01.06.23,34.936.50
10/1/2021,01.06.24,41.621.59
10/1/2021,01.07.01,6.931.99
10/1/2021,01.07.02,1.201.45
10/1/2021,01.09.01,3.109.09
10/1/2021,01.09.02,2.112.98
10/1/2021,01.10.01,5.571.45
10/1/2021,01.10.02,2.625.75
10/1/2021,01.12.01,13.235.28
10/1/2021,01.12.02,5.871.18
10/1/2021,02.01.01,1.107.265.24
10/1/2021,02.01.02,611.740.95
10/1/2021,02.02.01,56.062.56
10/1/2021,02.02.02,26.268.05
10/1/2021,02.02.03,17.862.27
10/1/2021,02.02.04,242.716.75
10/1/2021,02.02.05,11.838.13
10/1/2021,02.02.06,51.485.37
10/1/2021,02.02.07,54.256.00
10/1/2021,02.04.01,596.815.97
10/1/2021,02.04.02,218.616.90
10/1/2021,02.06.01,199.024.51
10/1/2021,02.06.02,29.604.90
10/1/2021,02.06.03,23.133.14
10/1/2021,02.06.04,17.449.20
10/1/2021,02.06.05,1.969.51
10/1/2021,02.06.06,628.17
10/1/2021,02.06.07,3.203.05
10/1/2021,02.06.08,1.632.62
10/1/2021,02.06.09,6.343.91
10/1/2021,02.06.10,1.791.22
10/1/2021,02.06.11,1.733.69
10/1/2021,02.06.12,8.458.54
10/1/2021,02.06.13,2.212.07
10/1/2021,02.06.14,796.10
10/1/2021,02.06.15,2.093.90
10/1/2021,02.06.16,1.206.59
10/1/2021,02.06.17,4.987.50
10/1/2021,02.06.18,191.90
10/1/2021,02.06.19,427.50
10/1/2021,02.06.20,403.75
10/1/2021,02.06.21,299.25
10/1/2021,02.06.22,24.954.64
10/1/2021,02.06.23,18.387.63
10/1/2021,02.06.24,21.671.14
10/1/2021,02.07.01,3.607.48
10/1/2021,02.07.02,625.18
10/1/2021,02.09.01,1.393.17
10/1/2021,02.09.02,1.057.32
10/1/2021,02.10.01,2.705.61
10/1/2021,02.10.02,1.260.87
10/1/2021,02.12.01,6.559.91
10/1/2021,02.12.02,2.769.76
10/1/2021,03.01.01,811.077.12
10/1/2021,03.01.02,442.126.44
10/1/2021,03.02.01,24.509.87
10/1/2021,03.02.02,17.852.96
10/1/2021,03.02.03,13.374.38
10/1/2021,03.02.04,164.909.82
10/1/2021,03.02.05,8.214.82
10/1/2021,03.02.06,40.491.25
10/1/2021,03.02.07,36.305.90
10/1/2021,03.04.01,451.455.96
10/1/2021,03.04.02,151.680.01
10/1/2021,03.06.01,163.384.68
10/1/2021,03.06.02,17.610.84
10/1/2021,03.06.03,16.446.91
10/1/2021,03.06.04,11.808.04
10/1/2021,03.06.05,1.590.47
10/1/2021,03.06.06,498.83
10/1/2021,03.06.07,2.147.13
10/1/2021,03.06.08,954.28
10/1/2021,03.06.09,13.403.33
10/1/2021,03.06.10,1.158.15
10/1/2021,03.06.11,1.104.31
10/1/2021,03.06.12,2.958.27
10/1/2021,03.06.13,1.781.33
10/1/2021,03.06.14,613.05
10/1/2021,03.06.15,1.015.01
10/1/2021,03.06.16,763.43
10/1/2021,03.06.17,3.135.00
10/1/2021,03.06.18,110.35
10/1/2021,03.06.19,279.33
10/1/2021,03.06.20,298.45
10/1/2021,03.06.21,189.98
10/1/2021,03.06.22,18.773.22
10/1/2021,03.06.23,13.251.68
10/1/2021,03.06.24,15.797.72
10/1/2021,03.07.01,2.723.96
10/1/2021,03.07.02,476.69
10/1/2021,03.09.01,1.012.12
10/1/2021,03.09.02,744.63
10/1/2021,03.10.01,1.950.94
10/1/2021,03.10.02,901.85
10/1/2021,03.12.01,2.923.47
10/1/2021,03.12.02,1.312.05
11/1/2021,01.01.01,2.349.468.45
11/1/2021,01.01.02,1.192.307.81
11/1/2021,01.02.01,146.366.94
11/1/2021,01.02.02,59.488.36
11/1/2021,01.02.03,38.888.39
11/1/2021,01.02.04,528.986.90
11/1/2021,01.02.05,22.656.84
11/1/2021,01.02.06,110.041.33
11/1/2021,01.02.07,124.688.91
11/1/2021,01.04.01,1.217.869.97
11/1/2021,01.04.02,419.479.51
11/1/2021,01.06.01,408.196.19
11/1/2021,01.06.02,33.353.39
11/1/2021,01.06.03,43.779.04
11/1/2021,01.06.04,34.725.61
11/1/2021,01.06.05,4.124.93
11/1/2021,01.06.06,1.339.56
11/1/2021,01.06.07,6.253.14
11/1/2021,01.06.08,3.125.92
11/1/2021,01.06.09,12.619.84
11/1/2021,01.06.10,3.943.30
11/1/2021,01.06.11,3.384.23
11/1/2021,01.06.12,9.631.78
11/1/2021,01.06.13,4.714.67
11/1/2021,01.06.14,1.632.46
11/1/2021,01.06.15,2.816.06
11/1/2021,01.06.16,2.708.53
11/1/2021,01.06.17,9.586.36
11/1/2021,01.06.18,383.16
11/1/2021,01.06.19,829.52
11/1/2021,01.06.20,815.25
11/1/2021,01.06.21,552.90
11/1/2021,01.06.22,57.221.49
11/1/2021,01.06.23,36.240.69
11/1/2021,01.06.24,44.403.81
11/1/2021,01.07.01,6.762.19
11/1/2021,01.07.02,1.208.02
11/1/2021,01.09.01,3.157.52
11/1/2021,01.09.02,2.146.47
11/1/2021,01.10.01,5.023.46
11/1/2021,01.10.02,2.696.01
11/1/2021,01.12.01,20.234.78
11/1/2021,01.12.02,8.352.58
11/1/2021,02.01.01,1.107.265.24
11/1/2021,02.01.02,650.508.64
11/1/2021,02.02.01,52.231.61
11/1/2021,02.02.02,26.169.48
11/1/2021,02.02.03,18.705.34
11/1/2021,02.02.04,246.766.55
11/1/2021,02.02.05,11.573.93
11/1/2021,02.02.06,53.418.12
11/1/2021,02.02.07,59.358.55
11/1/2021,02.04.01,615.274.19
11/1/2021,02.04.02,220.778.69
11/1/2021,02.06.01,204.204.45
11/1/2021,02.06.02,17.187.21
11/1/2021,02.06.03,23.965.66
11/1/2021,02.06.04,17.903.34
11/1/2021,02.06.05,2.148.40
11/1/2021,02.06.06,650.90
11/1/2021,02.06.07,3.254.51
11/1/2021,02.06.08,1.579.39
11/1/2021,02.06.09,6.381.39
11/1/2021,02.06.10,1.914.42
11/1/2021,02.06.11,1.834.56
11/1/2021,02.06.12,4.866.87
11/1/2021,02.06.13,2.386.64
11/1/2021,02.06.14,833.83
11/1/2021,02.06.15,1.327.33
11/1/2021,02.06.16,1.340.09
11/1/2021,02.06.17,4.750.00
11/1/2021,02.06.18,184.30
11/1/2021,02.06.19,423.23
11/1/2021,02.06.20,387.60
11/1/2021,02.06.21,279.30
11/1/2021,02.06.22,26.169.48
11/1/2021,02.06.23,18.705.34
11/1/2021,02.06.24,21.358.26
11/1/2021,02.07.01,3.597.18
11/1/2021,02.07.02,616.92
11/1/2021,02.09.01,1.518.77
11/1/2021,02.09.02,1.106.11
11/1/2021,02.10.01,2.724.86
11/1/2021,02.10.02,1.375.92
11/1/2021,02.12.01,11.089.01
11/1/2021,02.12.02,4.569.65
11/1/2021,03.01.01,600.756.07
11/1/2021,03.01.02,527.010.44
11/1/2021,03.02.01,22.486.55
11/1/2021,03.02.02,17.577.62
11/1/2021,03.02.03,10.502.35
11/1/2021,03.02.04,159.414.62
11/1/2021,03.02.05,8.191.83
11/1/2021,03.02.06,32.833.66
11/1/2021,03.02.07,31.568.34
11/1/2021,03.04.01,343.880.34
11/1/2021,03.04.02,181.005.92
11/1/2021,03.06.01,127.067.05
11/1/2021,03.06.02,21.136.68
11/1/2021,03.06.03,15.522.91
11/1/2021,03.06.04,12.503.94
11/1/2021,03.06.05,1.527.51
11/1/2021,03.06.06,442.03
11/1/2021,03.06.07,2.129.05
11/1/2021,03.06.08,973.28
11/1/2021,03.06.09,10.462.75
11/1/2021,03.06.10,1.386.92
11/1/2021,03.06.11,939.68
11/1/2021,03.06.12,3.122.61
11/1/2021,03.06.13,1.323.39
11/1/2021,03.06.14,492.05
11/1/2021,03.06.15,948.95
11/1/2021,03.06.16,713.74
11/1/2021,03.06.17,3.511.20
11/1/2021,03.06.18,125.40
11/1/2021,03.06.19,310.37
11/1/2021,03.06.20,253.15
11/1/2021,03.06.21,212.55
11/1/2021,03.06.22,33.961.28
11/1/2021,03.06.23,26.698.08
11/1/2021,03.06.24,15.891.71
11/1/2021,03.07.01,2.432.12
11/1/2021,03.07.02,344.37
11/1/2021,03.09.01,842.16
11/1/2021,03.09.02,581.26
11/1/2021,03.10.01,1.907.01
11/1/2021,03.10.02,854.01
11/1/2021,03.12.01,216.74
11/1/2021,03.12.02,343.75
12/1/2021,01.01.01,2.498.966.38
12/1/2021,01.01.02,1.482.291.42
12/1/2021,01.02.01,177.491.99
12/1/2021,01.02.02,57.712.82
12/1/2021,01.02.03,35.166.12
12/1/2021,01.02.04,521.077.08
12/1/2021,01.02.05,25.003.63
12/1/2021,01.02.06,115.595.64
12/1/2021,01.02.07,124.924.06
12/1/2021,01.04.01,1.373.903.08
12/1/2021,01.04.02,553.551.40
12/1/2021,01.06.01,491.960.83
12/1/2021,01.06.02,37.846.35
12/1/2021,01.06.03,47.299.70
12/1/2021,01.06.04,37.112.07
12/1/2021,01.06.05,4.411.59
12/1/2021,01.06.06,1.419.10
12/1/2021,01.06.07,6.544.40
12/1/2021,01.06.08,3.510.91
12/1/2021,01.06.09,12.702.75
12/1/2021,01.06.10,4.086.69
12/1/2021,01.06.11,3.698.61
12/1/2021,01.06.12,9.407.43
12/1/2021,01.06.13,5.308.49
12/1/2021,01.06.14,1.746.08
12/1/2021,01.06.15,3.227.53
12/1/2021,01.06.16,3.040.02
12/1/2021,01.06.17,10.078.59
12/1/2021,01.06.18,379.51
12/1/2021,01.06.19,880.65
12/1/2021,01.06.20,767.45
12/1/2021,01.06.21,574.80
12/1/2021,01.06.22,58.269.64
12/1/2021,01.06.23,39.244.24
12/1/2021,01.06.24,46.261.87
12/1/2021,01.07.01,7.404.92
12/1/2021,01.07.02,1.256.86
12/1/2021,01.09.01,3.088.11
12/1/2021,01.09.02,2.483.68
12/1/2021,01.10.01,6.316.45
12/1/2021,01.10.02,2.745.40
12/1/2021,01.12.01,28.293.02
12/1/2021,01.12.02,9.887.78
12/1/2021,02.01.01,1.106.102.53
12/1/2021,02.01.02,656.623.42
12/1/2021,02.02.01,58.794.44
12/1/2021,02.02.02,26.785.53
12/1/2021,02.02.03,17.315.90
12/1/2021,02.02.04,255.048.72
12/1/2021,02.02.05,11.841.55
12/1/2021,02.02.06,54.112.18
12/1/2021,02.02.07,57.594.40
12/1/2021,02.04.01,602.175.13
12/1/2021,02.04.02,225.175.41
12/1/2021,02.06.01,202.859.88
12/1/2021,02.06.02,28.998.29
12/1/2021,02.06.03,21.976.49
12/1/2021,02.06.04,17.260.88
12/1/2021,02.06.05,2.199.43
12/1/2021,02.06.06,653.42
12/1/2021,02.06.07,3.267.11
12/1/2021,02.06.08,1.633.56
12/1/2021,02.06.09,6.534.22
12/1/2021,02.06.10,1.844.96
12/1/2021,02.06.11,1.767.66
12/1/2021,02.06.12,8.199.81
12/1/2021,02.06.13,2.395.88
12/1/2021,02.06.14,896.85
12/1/2021,02.06.15,2.156.72
12/1/2021,02.06.16,1.255.60
12/1/2021,02.06.17,5.039.28
12/1/2021,02.06.18,185.92
12/1/2021,02.06.19,427.12
12/1/2021,02.06.20,424.18
12/1/2021,02.06.21,281.81
12/1/2021,02.06.22,27.867.77
